component,value,count
geometry,0.0198,13
geometry,0.019837464556,1
geometry,0.0199,10
geometry,0.019975672705,1
geometry,0.019983868494,1
geometry,0.019987287627,1
geometry,0.019990080874,1
geometry,0.02,6
geometry,0.020063897926,1
geometry,0.020068196232,1
geometry,0.020089798406,1
geometry,0.0201,6
geometry,0.020110072103,1
geometry,0.020134919915,1
geometry,0.02014795275,1
geometry,0.020168291946,1
geometry,0.020185390757,1
geometry,0.020187743807,1
geometry,0.020194677517,1
geometry,0.0202,8
geometry,0.020204145614,1
geometry,0.020207486237,1
geometry,0.020209527456,1
geometry,0.020247468978,1
geometry,0.020263958152,1
geometry,0.020281087249,1
geometry,0.020295196476,1
geometry,0.0203,8
geometry,0.020312557692,1
geometry,0.020330580415,1
geometry,0.020339616516,1
geometry,0.020355834544,1
geometry,0.020362342694,1
geometry,0.020371180624,1
geometry,0.020387312231,1
geometry,0.020389028913,1
geometry,0.0204,6
geometry,0.020400612736,1
geometry,0.020410781465,1
geometry,0.020412067509,1
geometry,0.020438138369,1
geometry,0.020452994891,1
geometry,0.020461243853,1
geometry,0.020463809518,1
geometry,0.020470547949,1
geometry,0.020497377881,1
geometry,0.020497682796,1
geometry,0.0205,6
geometry,0.020503902068,1
geometry,0.020507071951,1
geometry,0.020535213658,1
geometry,0.020550060827,1
geometry,0.02056951628,1
geometry,0.020572615293,1
geometry,0.020582759776,1
geometry,0.020585043114,1
geometry,0.020590410389,1
geometry,0.020593627655,1
geometry,0.0206,8
geometry,0.02061273878,1
geometry,0.020621469395,1
geometry,0.020624803029,1
geometry,0.020656112897,1
geometry,0.020667788948,1
geometry,0.020698248718,1
geometry,0.0207,9
geometry,0.020701932277,1
geometry,0.020711409899,1
geometry,0.020746887317,1
geometry,0.020754216439,1
geometry,0.020769207977,1
geometry,0.020792426506,1
geometry,0.0208,13
geometry,0.020822583893,1
geometry,0.020857932144,1
geometry,0.0209,2
geometry,0.020960498563,1
geometry,0.020969978541,1
geometry,0.020986066806,1
geometry,0.020999523804,1
geometry,0.021,8
geometry,0.021017314291,1
geometry,0.021026293064,1
geometry,0.02103960551,1
geometry,0.021053384526,1
geometry,0.02106715453,1
geometry,0.021087614849,1
geometry,0.021098499157,1
geometry,0.0211,9
geometry,0.021118771271,1
geometry,0.021129304295,1
geometry,0.021129363455,1
geometry,0.021137880688,1
geometry,0.021169632338,1
geometry,0.021195931213,1
geometry,0.0212,5
geometry,0.021241351181,1
geometry,0.021243410743,1
geometry,0.021255940346,1
geometry,0.021271165929,1
geometry,0.0212735164,1
geometry,0.021279391439,1
geometry,0.021286850401,1
geometry,0.021290021137,1
geometry,0.021292193405,1
geometry,0.0213,7
geometry,0.0213292444,1
geometry,0.021329439749,1
geometry,0.02133662735,1
geometry,0.021348419145,1
geometry,0.021350526926,1
geometry,0.021354507721,1
geometry,0.021359073014,1
geometry,0.021368083676,1
geometry,0.0213920546,1
geometry,0.021397429752,1
geometry,0.0214,13
geometry,0.021428369047,1
geometry,0.021447202615,1
geometry,0.021466310815,1
geometry,0.021466485506,1
geometry,0.021470910554,1
geometry,0.021487845402,1
geometry,0.021495232029,1
geometry,0.0215,9
geometry,0.021505929415,1
geometry,0.021514801107,1
geometry,0.021528353397,1
geometry,0.021532301317,1
geometry,0.021546345398,1
geometry,0.02155012761,1
geometry,0.021555741694,1
geometry,0.021592707102,1
geometry,0.0216,6
geometry,0.021614404919,1
geometry,0.021627817735,1
geometry,0.021636600935,1
geometry,0.02163920054,1
geometry,0.021656580986,1
geometry,0.021684614361,1
geometry,0.021688188029,1
geometry,0.0217,9
geometry,0.021708638833,1
geometry,0.021711747972,1
geometry,0.021720209483,1
geometry,0.021724755465,1
geometry,0.02173004832,1
geometry,0.021759997702,1
geometry,0.021760399813,1
geometry,0.021761089127,1
geometry,0.021795527064,1
geometry,0.0218,6
geometry,0.02180252279,1
geometry,0.021811235637,1
geometry,0.021813871733,1
geometry,0.021834071234,1
geometry,0.021836437438,1
geometry,0.021855662882,1
geometry,0.0219,4
geometry,0.021902682484,1
geometry,0.021905478767,1
geometry,0.021905649956,1
geometry,0.0219071906,1
geometry,0.021955637089,1
geometry,0.021981924393,1
geometry,0.021983800854,1
geometry,0.021985563445,1
geometry,0.022,9
geometry,0.022005226652,1
geometry,0.022039339827,1
geometry,0.022048355948,1
geometry,0.022048847287,1
geometry,0.022062298158,1
geometry,0.022073173764,1
geometry,0.0221,5
geometry,0.022120183091,1
geometry,0.022127076174,1
geometry,0.022133797686,1
geometry,0.022136056559,1
geometry,0.02215310362,1
geometry,0.022167487453,1
geometry,0.022193918086,1
geometry,0.0222,7
geometry,0.022203603311,1
geometry,0.022205066989,1
geometry,0.022214747354,1
geometry,0.022222511109,1
geometry,0.022237187322,1
geometry,0.022259267733,1
geometry,0.022263928225,1
geometry,0.022280035907,1
geometry,0.02229360895,1
geometry,0.0223,9
geometry,0.02230179365,1
geometry,0.022305006912,1
geometry,0.022333103233,1
geometry,0.022355592142,1
geometry,0.022360008945,1
geometry,0.022375712279,1
geometry,0.022396595723,1
geometry,0.0224,7
geometry,0.022410934831,1
geometry,0.02244303901,1
geometry,0.022463637283,1
geometry,0.022465195303,1
geometry,0.022487552112,1
geometry,0.022487607698,1
geometry,0.022494554897,1
geometry,0.022496444163,1
geometry,0.0225,7
geometry,0.022515161558,1
geometry,0.022515439147,1
geometry,0.022540352704,1
geometry,0.022544677864,1
geometry,0.022591536026,1
geometry,0.022594191732,1
geometry,0.0226,10
geometry,0.02263143831,1
geometry,0.0226414443,1
geometry,0.022644149355,1
geometry,0.022672505375,1
geometry,0.022673773396,1
geometry,0.0227,5
geometry,0.022713267048,1
geometry,0.022720805443,1
geometry,0.022745109364,1
geometry,0.022776907165,1
geometry,0.022782581065,1
geometry,0.0228,13
geometry,0.022842942017,1
geometry,0.022848705288,1
geometry,0.022850091174,1
geometry,0.022852516273,1
geometry,0.022854430643,1
geometry,0.022856672986,1
geometry,0.022867553433,1
geometry,0.022874057358,1
geometry,0.022877773056,1
geometry,0.022881652038,1
geometry,0.0229,9
geometry,0.022924059414,1
geometry,0.022964429015,1
geometry,0.022975058941,1
geometry,0.022995379971,1
geometry,0.023,10
geometry,0.023005162464,1
geometry,0.023028134966,1
geometry,0.02305010846,1
geometry,0.023058458318,1
geometry,0.023061168661,1
geometry,0.023063969014,1
geometry,0.023074986457,1
geometry,0.023082785794,1
geometry,0.023086792761,1
geometry,0.023098755378,1
geometry,0.0231,7
geometry,0.023130985712,1
geometry,0.023153941349,1
geometry,0.023170832959,1
geometry,0.023189868477,1
geometry,0.0232,14
geometry,0.023215458212,1
geometry,0.023215727428,2
geometry,0.023248924706,1
geometry,0.023267735171,1
geometry,0.02329270272,1
geometry,0.0233,9
geometry,0.02330815308,1
geometry,0.023327558809,1
geometry,0.023369798887,1
geometry,0.023398023421,1
geometry,0.0234,5
geometry,0.023414881308,1
geometry,0.023422104944,1
geometry,0.023446748175,1
geometry,0.023454956832,1
geometry,0.023462363479,1
geometry,0.023483185474,1
geometry,0.0235,10
geometry,0.023540921817,1
geometry,0.023564733537,1
geometry,0.023568358025,1
geometry,0.02358489983,1
geometry,0.023599258463,1
geometry,0.0236,10
geometry,0.023615196379,1
geometry,0.023632921952,1
geometry,0.023634085555,1
geometry,0.023637840426,1
geometry,0.02367683467,1
geometry,0.023683538587,1
geometry,0.023686388496,1
geometry,0.023694408623,1
geometry,0.0237,8
geometry,0.023713498266,1
geometry,0.023722299636,1
geometry,0.023738523543,1
geometry,0.023775968259,1
geometry,0.023782907027,1
geometry,0.0238,8
geometry,0.023806354194,1
geometry,0.023816748309,1
geometry,0.023845649498,1
geometry,0.023852567996,1
geometry,0.023856340876,1
geometry,0.023887025767,1
geometry,0.023897768376,1
geometry,0.0239,13
geometry,0.023901603851,1
geometry,0.023908366736,1
geometry,0.02394399716,1
geometry,0.023954261973,1
geometry,0.023958818836,1
geometry,0.023961740337,1
geometry,0.023969842163,1
geometry,0.023995728787,1
geometry,0.024,10
geometry,0.024004530822,1
geometry,0.024012340577,1
geometry,0.024017493624,1
geometry,0.02403778276,1
geometry,0.024040798656,1
geometry,0.024046829313,1
geometry,0.024080836087,1
geometry,0.0241,9
geometry,0.02410134851,1
geometry,0.024131652796,1
geometry,0.024140060066,1
geometry,0.02414922359,1
geometry,0.024154864934,1
geometry,0.024158590605,1
geometry,0.0242,5
geometry,0.024203305559,1
geometry,0.024224058289,1
geometry,0.024233241632,1
geometry,0.024254174898,1
geometry,0.024255257162,1
geometry,0.024266437728,1
geometry,0.024280290361,1
geometry,0.0242860042,1
geometry,0.02428610714,1
geometry,0.0243,10
geometry,0.02430020576,1
geometry,0.02434969199,1
geometry,0.024355338224,1
geometry,0.024356210707,1
geometry,0.024360521341,1
geometry,0.024374833333,1
geometry,0.024379704674,1
geometry,0.024385497739,1
geometry,0.0244,7
geometry,0.024410090127,1
geometry,0.024410346167,1
geometry,0.024414647243,1
geometry,0.024438085031,1
geometry,0.024476110802,1
geometry,0.0245,6
geometry,0.024557585386,1
geometry,0.024576106282,1
geometry,0.024586734228,1
geometry,0.024589326953,1
geometry,0.0246,6
geometry,0.024613512549,1
geometry,0.024618827484,1
geometry,0.024668907556,1
geometry,0.02469311645,1
geometry,0.0247,6
geometry,0.024711029926,1
geometry,0.024758735832,1
geometry,0.024781495112,1
geometry,0.024791026602,1
geometry,0.0248,6
geometry,0.024802956813,1
geometry,0.024803225597,1
geometry,0.024816325272,1
geometry,0.024823829278,1
geometry,0.024823929987,1
geometry,0.024825390229,1
geometry,0.024854476458,1
geometry,0.0249,7
geometry,0.024925789857,1
geometry,0.024927344423,1
geometry,0.024930804239,1
geometry,0.024937120924,1
geometry,0.024944738924,1
geometry,0.024977289685,1
geometry,0.024977790134,1
geometry,0.024986746487,1
geometry,0.02498684654,1
geometry,0.024989797918,1
geometry,0.02499929999,1
geometry,0.025,5
geometry,0.025005799327,1
geometry,0.025039169315,1
geometry,0.025042563767,1
geometry,0.025054340941,1
geometry,0.025081400811,1
geometry,0.025085204803,1
geometry,0.025088493378,1
geometry,0.025093923567,1
geometry,0.0251,8
geometry,0.025116229813,1
geometry,0.025137223395,1
geometry,0.025149701787,1
geometry,0.025154323684,1
geometry,0.025162173992,1
geometry,0.02516793595,1
geometry,0.025185908759,1
geometry,0.0252,3
geometry,0.025228109323,1
geometry,0.025242573165,1
geometry,0.025243712088,1
geometry,0.025258711369,1
geometry,0.025279487732,1
geometry,0.025281564429,1
geometry,0.0253,3
geometry,0.025347583711,1
geometry,0.025368927845,1
geometry,0.025371736243,1
geometry,0.025373066429,1
geometry,0.02537577585,1
geometry,0.025393281592,1
geometry,0.025394586037,1
geometry,0.0254,6
geometry,0.025415054594,1
geometry,0.025449656186,1
geometry,0.025456335164,1
geometry,0.025482592097,1
geometry,0.025484701293,1
geometry,0.025498333279,1
geometry,0.0255,7
geometry,0.02550053921,1
geometry,0.025504411383,1
geometry,0.025515779432,1
geometry,0.025528856222,1
geometry,0.025575818657,1
geometry,0.025579483967,1
geometry,0.0256,7
geometry,0.025600683585,1
geometry,0.025607186491,1
geometry,0.025611423233,1
geometry,0.025619426223,1
geometry,0.025642591523,1
geometry,0.025654677936,1
geometry,0.025654954038,1
geometry,0.025661352264,1
geometry,0.025670021426,1
geometry,0.025682532975,1
geometry,0.025690027248,1
geometry,0.025696497816,1
geometry,0.0257,8
geometry,0.025716823287,1
geometry,0.025720517102,1
geometry,0.025724210386,1
geometry,0.025733344128,1
geometry,0.025756067246,1
geometry,0.025759658383,1
geometry,0.025781970444,1
geometry,0.0258,9
geometry,0.025812593825,1
geometry,0.025832537622,1
geometry,0.025834908554,1
geometry,0.025850096712,1
geometry,0.025867450589,2
geometry,0.025874698066,1
geometry,0.02587730666,1
geometry,0.025890731932,1
geometry,0.025895076752,1
geometry,0.025896138708,1
geometry,0.025896428325,1
geometry,0.025897924627,1
geometry,0.0259,4
geometry,0.025901158275,1
geometry,0.025903040362,1
geometry,0.025904198501,1
geometry,0.025904488028,1
geometry,0.025926884374,1
geometry,0.025946290679,1
geometry,0.025951974877,1
geometry,0.025955105471,1
geometry,0.025974699228,1
geometry,0.025979318698,1
geometry,0.026,9
geometry,0.026026236762,1
geometry,0.026034112238,1
geometry,0.026047168752,1
geometry,0.026051807359,1
geometry,0.026052495082,1
geometry,0.026064918952,1
geometry,0.026067268748,1
geometry,0.02607115264,1
geometry,0.026090084323,1
geometry,0.026091329978,1
geometry,0.0261,9
geometry,0.026115416903,1
geometry,0.026156930248,1
geometry,0.026193892418,1
geometry,0.026195896625,1
geometry,0.0262,12
geometry,0.026205438367,1
geometry,0.026218409563,1
geometry,0.026227323539,1
geometry,0.026233423337,1
geometry,0.026242189314,1
geometry,0.026242760907,1
geometry,0.026255475619,1
geometry,0.026278032651,1
geometry,0.026296672793,1
geometry,0.0263,6
geometry,0.026314571375,1
geometry,0.026324228384,1
geometry,0.026346536774,1
geometry,0.026367735967,1
geometry,0.026368494458,1
geometry,0.026368541863,1
geometry,0.026399337113,1
geometry,0.0264,8
geometry,0.026406817302,1
geometry,0.026412591694,1
geometry,0.026436433194,1
geometry,0.026436906022,1
geometry,0.026446171746,1
geometry,0.026473382859,1
geometry,0.026490816019,1
geometry,0.0265,11
geometry,0.02650952659,1
geometry,0.026521736368,1
geometry,0.026535221876,1
geometry,0.026541790947,1
geometry,0.026572636301,1
geometry,0.026584158817,1
geometry,0.026591822051,1
geometry,0.026592762173,1
geometry,0.0266,13
geometry,0.026626021107,1
geometry,0.026663895689,1
geometry,0.026671426659,1
geometry,0.026681360535,1
geometry,0.026697799535,1
geometry,0.0267,11
geometry,0.026709455255,1
geometry,0.026751168199,2
geometry,0.026754065112,1
geometry,0.026771066471,1
geometry,0.026785381585,1
geometry,0.026790483385,1
geometry,0.026791789787,1
geometry,0.026793655966,1
geometry,0.0268,8
geometry,0.026814361823,1
geometry,0.026846415031,1
geometry,0.026855865281,1
geometry,0.026858797441,1
geometry,0.026880708696,1
geometry,0.026894841513,1
geometry,0.0269,7
geometry,0.026903577829,1
geometry,0.026922806317,1
geometry,0.026946242781,1
geometry,0.026961639416,1
geometry,0.026962798445,1
geometry,0.026964451907,1
geometry,0.026964652788,1
geometry,0.026981984731,1
geometry,0.02699384189,1
geometry,0.027,11
geometry,0.027011849252,1
geometry,0.0270183888,1
geometry,0.027032387982,1
geometry,0.027035023581,1
geometry,0.02704671884,1
geometry,0.027057069317,1
geometry,0.027087820141,1
geometry,0.0271,10
geometry,0.027116231302,1
geometry,0.027128536636,1
geometry,0.027153698336,1
geometry,0.027190209635,1
geometry,0.0272,6
geometry,0.027203216722,1
geometry,0.02724288898,1
geometry,0.027252339349,1
geometry,0.02726252006,1
geometry,0.02726586694,1
geometry,0.027272605303,1
geometry,0.027274026105,1
geometry,0.027276913315,1
geometry,0.027277921475,1
geometry,0.027282411917,1
geometry,0.027292764609,1
geometry,0.027294642331,1
geometry,0.0273,5
geometry,0.027311993702,1
geometry,0.027327321493,1
geometry,0.027342000658,1
geometry,0.027355011729,1
geometry,0.027357997003,1
geometry,0.027364849716,1
geometry,0.027365717604,1
geometry,0.027372705383,1
geometry,0.027387132015,1
geometry,0.0274,16
geometry,0.02742216257,1
geometry,0.027431824584,1
geometry,0.027441665401,1
geometry,0.027448679385,1
geometry,0.027453597214,1
geometry,0.027461564049,1
geometry,0.027480629542,1
geometry,0.027485132345,1
geometry,0.027485405218,1
geometry,0.027487451683,1
geometry,0.027489861768,1
geometry,0.027492544444,1
geometry,0.0275,5
geometry,0.027501363603,1
geometry,0.027502454436,1
geometry,0.027541120771,1
geometry,0.027543374884,1
geometry,0.027546748144,1
geometry,0.027546990156,1
geometry,0.027548820301,1
geometry,0.027551890437,1
geometry,0.027559254344,1
geometry,0.027576378781,1
geometry,0.027590759323,1
geometry,0.027597554239,1
geometry,0.0276,6
geometry,0.0276220021,1
geometry,0.027641725706,1
geometry,0.027679911488,1
geometry,0.0277,7
geometry,0.027758061892,1
geometry,0.027765581211,1
geometry,0.02776652661,1
geometry,0.027775888825,1
geometry,0.027793299552,1
geometry,0.0278,11
